2023-11-09 at 22:22:45 | INFO | save_email : Email from form: 
2023-11-09 at 22:23:29 | INFO | save_email : Email from form: 
2023-11-09 at 22:25:16 | INFO | payment_check_coroutine : The balance check coroutine has started.
2023-11-09 at 22:25:16 | INFO | payment_check_coroutine : Checking payment at 1078501.781
2023-11-09 at 22:25:17 | INFO | payment_check_coroutine : Check result: False, time: 1078503.546
2023-11-09 at 22:25:19 | INFO | payment_check_coroutine : Checking payment at 1078505.562
2023-11-09 at 22:25:20 | INFO | payment_check_coroutine : Check result: False, time: 1078505.703
2023-11-09 at 22:25:22 | INFO | payment_check_coroutine : Checking payment at 1078507.703
2023-11-09 at 22:25:22 | INFO | payment_check_coroutine : Check result: False, time: 1078507.859
2023-11-09 at 22:25:24 | INFO | payment_check_coroutine : Checking payment at 1078509.859
2023-11-09 at 22:25:24 | INFO | payment_check_coroutine : Check result: False, time: 1078510.015
2023-11-09 at 22:25:26 | INFO | payment_check_coroutine : Checking payment at 1078512.015
2023-11-09 at 22:25:26 | INFO | payment_check_coroutine : Check result: False, time: 1078512.156
2023-11-09 at 22:25:28 | INFO | payment_check_coroutine : Checking payment at 1078514.156
2023-11-09 at 22:25:28 | INFO | payment_check_coroutine : Check result: False, time: 1078514.312
2023-11-09 at 22:25:30 | INFO | payment_check_coroutine : Checking payment at 1078516.312
2023-11-09 at 22:25:31 | INFO | payment_check_coroutine : Check result: False, time: 1078516.718
2023-11-09 at 22:25:33 | INFO | payment_check_coroutine : Checking payment at 1078518.718
2023-11-09 at 22:25:33 | INFO | payment_check_coroutine : Check result: False, time: 1078518.984
2023-11-09 at 22:25:35 | INFO | payment_check_coroutine : Checking payment at 1078520.984
2023-11-09 at 22:25:35 | INFO | payment_check_coroutine : Check result: False, time: 1078521.125
2023-11-09 at 22:25:37 | INFO | payment_check_coroutine : Checking payment at 1078523.125
2023-11-09 at 22:25:37 | INFO | payment_check_coroutine : Check result: False, time: 1078523.265
2023-11-09 at 22:25:39 | INFO | payment_check_coroutine : Checking payment at 1078525.265
2023-11-09 at 22:25:39 | INFO | payment_check_coroutine : Check result: False, time: 1078525.421
2023-11-09 at 22:25:41 | INFO | payment_check_coroutine : Checking payment at 1078527.421
2023-11-09 at 22:25:42 | INFO | payment_check_coroutine : Check result: False, time: 1078527.703
2023-11-09 at 22:25:44 | INFO | payment_check_coroutine : Checking payment at 1078529.703
2023-11-09 at 22:25:44 | INFO | payment_check_coroutine : Check result: False, time: 1078529.953
2023-11-09 at 22:25:46 | INFO | payment_check_coroutine : Checking payment at 1078531.953
2023-11-09 at 22:25:46 | INFO | payment_check_coroutine : Check result: False, time: 1078532.109
2023-11-09 at 22:25:48 | INFO | payment_check_coroutine : Checking payment at 1078534.109
2023-11-09 at 22:25:48 | INFO | payment_check_coroutine : Check result: False, time: 1078534.296
2023-11-09 at 22:25:50 | INFO | payment_check_coroutine : Checking payment at 1078536.296
2023-11-09 at 22:25:50 | INFO | payment_check_coroutine : Check result: True, time: 1078536.453
2023-11-09 at 22:25:50 | INFO | payment_check_coroutine : Payment confirmed
2023-11-09 at 22:25:51 | INFO | payment_check_coroutine : Cant get email address from session
2023-11-09 at 22:33:55 | INFO | payment_check_coroutine : The balance check coroutine has started.
2023-11-09 at 22:33:55 | INFO | payment_check_coroutine : Checking payment at 1079021.437
2023-11-09 at 22:33:56 | INFO | payment_check_coroutine : Check result: False, time: 1079022.015
2023-11-09 at 22:33:58 | INFO | payment_check_coroutine : Checking payment at 1079024.015
2023-11-09 at 22:33:58 | INFO | payment_check_coroutine : Check result: False, time: 1079024.187
2023-11-09 at 22:34:00 | INFO | payment_check_coroutine : Checking payment at 1079026.187
2023-11-09 at 22:34:00 | INFO | payment_check_coroutine : Check result: False, time: 1079026.328
2023-11-09 at 22:34:02 | INFO | payment_check_coroutine : Checking payment at 1079028.328
2023-11-09 at 22:34:02 | INFO | payment_check_coroutine : Check result: False, time: 1079028.687
2023-11-09 at 22:34:04 | INFO | payment_check_coroutine : Checking payment at 1079030.687
2023-11-09 at 22:34:05 | INFO | payment_check_coroutine : Check result: False, time: 1079030.828
2023-11-09 at 22:34:07 | INFO | payment_check_coroutine : Checking payment at 1079032.828
2023-11-09 at 22:34:07 | INFO | payment_check_coroutine : Check result: False, time: 1079033.109
2023-11-09 at 22:34:09 | INFO | payment_check_coroutine : Checking payment at 1079035.109
2023-11-09 at 22:34:09 | INFO | payment_check_coroutine : Check result: False, time: 1079035.265
2023-11-09 at 22:34:11 | INFO | payment_check_coroutine : Checking payment at 1079037.265
2023-11-09 at 22:34:11 | INFO | payment_check_coroutine : Check result: False, time: 1079037.421
2023-11-09 at 22:34:13 | INFO | payment_check_coroutine : Checking payment at 1079039.421
2023-11-09 at 22:34:13 | INFO | payment_check_coroutine : Check result: False, time: 1079039.593
2023-11-09 at 22:34:15 | INFO | payment_check_coroutine : Checking payment at 1079041.593
2023-11-09 at 22:34:16 | INFO | payment_check_coroutine : Check result: False, time: 1079041.734
2023-11-09 at 22:34:18 | INFO | payment_check_coroutine : Checking payment at 1079043.734
2023-11-09 at 22:34:18 | INFO | payment_check_coroutine : Check result: False, time: 1079044.203
2023-11-09 at 22:34:20 | INFO | payment_check_coroutine : Checking payment at 1079046.203
2023-11-09 at 22:34:20 | INFO | payment_check_coroutine : Check result: False, time: 1079046.515
2023-11-09 at 22:34:22 | INFO | payment_check_coroutine : Checking payment at 1079048.515
2023-11-09 at 22:34:23 | INFO | payment_check_coroutine : Check result: False, time: 1079048.984
2023-11-09 at 22:34:25 | INFO | payment_check_coroutine : Checking payment at 1079050.984
2023-11-09 at 22:34:25 | INFO | payment_check_coroutine : Check result: True, time: 1079051.359
2023-11-09 at 22:34:26 | INFO | payment_check_coroutine : Payment confirmed
2023-11-09 at 22:34:26 | INFO | payment_check_coroutine : Sending message to testmasok@mail.ru
2023-11-09 at 22:34:27 | INFO | send_message : Message was not sent to testmasok@mail.ru: 
2023-11-09 at 22:35:39 | INFO | payment_check_coroutine : The balance check coroutine has started.
2023-11-09 at 22:35:39 | INFO | payment_check_coroutine : Checking payment at 1079125.187
2023-11-09 at 22:35:40 | INFO | payment_check_coroutine : Check result: False, time: 1079125.796
2023-11-09 at 22:35:42 | INFO | payment_check_coroutine : Checking payment at 1079127.796
2023-11-09 at 22:35:42 | INFO | payment_check_coroutine : Check result: False, time: 1079127.937
2023-11-09 at 22:35:44 | INFO | payment_check_coroutine : Checking payment at 1079129.937
2023-11-09 at 22:35:44 | INFO | payment_check_coroutine : Check result: False, time: 1079130.203
2023-11-09 at 22:35:46 | INFO | payment_check_coroutine : Checking payment at 1079132.218
2023-11-09 at 22:35:46 | INFO | payment_check_coroutine : Check result: False, time: 1079132.406
2023-11-09 at 22:35:48 | INFO | payment_check_coroutine : Checking payment at 1079134.406
2023-11-09 at 22:35:48 | INFO | payment_check_coroutine : Check result: False, time: 1079134.562
2023-11-09 at 22:35:50 | INFO | payment_check_coroutine : Checking payment at 1079136.562
2023-11-09 at 22:35:51 | INFO | payment_check_coroutine : Check result: False, time: 1079136.718
2023-11-09 at 22:35:53 | INFO | payment_check_coroutine : Checking payment at 1079138.718
2023-11-09 at 22:35:53 | INFO | payment_check_coroutine : Check result: False, time: 1079138.859
2023-11-09 at 22:35:55 | INFO | payment_check_coroutine : Checking payment at 1079140.859
2023-11-09 at 22:35:55 | INFO | payment_check_coroutine : Check result: False, time: 1079141.0
2023-11-09 at 22:35:57 | INFO | payment_check_coroutine : Checking payment at 1079143.0
2023-11-09 at 22:35:57 | INFO | payment_check_coroutine : Check result: False, time: 1079143.343
2023-11-09 at 22:35:59 | INFO | payment_check_coroutine : Checking payment at 1079145.343
2023-11-09 at 22:35:59 | INFO | payment_check_coroutine : Check result: False, time: 1079145.484
2023-11-09 at 22:36:01 | INFO | payment_check_coroutine : Checking payment at 1079147.484
2023-11-09 at 22:36:01 | INFO | payment_check_coroutine : Check result: True, time: 1079147.625
2023-11-09 at 22:36:02 | INFO | payment_check_coroutine : Payment confirmed
2023-11-09 at 22:36:02 | INFO | payment_check_coroutine : Sending message to testmasok@mail.ru
2023-11-09 at 22:36:04 | INFO | send_message : Message was not sent to testmasok@mail.ru: (535, '5.7.8 Username and Password not accepted. Learn more at\n5.7.8  https://support.google.com/mail/?p=BadCredentials b4-20020a0565120b8400b00507a69a478csm1148169lfv.149 - gsmtp')
2023-11-09 at 22:44:23 | INFO | payment_check_coroutine : The balance check coroutine has started.
2023-11-09 at 22:44:23 | INFO | payment_check_coroutine : Checking payment at 1079648.703
2023-11-09 at 22:44:23 | INFO | payment_check_coroutine : Check result: False, time: 1079649.39
2023-11-09 at 22:44:25 | INFO | payment_check_coroutine : Checking payment at 1079651.39
2023-11-09 at 22:44:25 | INFO | payment_check_coroutine : Check result: False, time: 1079651.531
2023-11-09 at 22:44:27 | INFO | payment_check_coroutine : Checking payment at 1079653.531
2023-11-09 at 22:44:27 | INFO | payment_check_coroutine : Check result: False, time: 1079653.687
2023-11-09 at 22:44:29 | INFO | payment_check_coroutine : Checking payment at 1079655.687
2023-11-09 at 22:44:30 | INFO | payment_check_coroutine : Check result: False, time: 1079655.828
2023-11-09 at 22:44:32 | INFO | payment_check_coroutine : Checking payment at 1079657.828
2023-11-09 at 22:44:32 | INFO | payment_check_coroutine : Check result: False, time: 1079657.968
2023-11-09 at 22:44:34 | INFO | payment_check_coroutine : Checking payment at 1079659.968
2023-11-09 at 22:44:34 | INFO | payment_check_coroutine : Check result: False, time: 1079660.109
2023-11-09 at 22:44:36 | INFO | payment_check_coroutine : Checking payment at 1079662.109
2023-11-09 at 22:44:36 | INFO | payment_check_coroutine : Check result: False, time: 1079662.25
2023-11-09 at 22:44:38 | INFO | payment_check_coroutine : Checking payment at 1079664.265
2023-11-09 at 22:44:38 | INFO | payment_check_coroutine : Check result: False, time: 1079664.406
2023-11-09 at 22:44:40 | INFO | payment_check_coroutine : Checking payment at 1079666.406
2023-11-09 at 22:44:40 | INFO | payment_check_coroutine : Check result: False, time: 1079666.546
2023-11-09 at 22:44:42 | INFO | payment_check_coroutine : Checking payment at 1079668.546
2023-11-09 at 22:44:43 | INFO | payment_check_coroutine : Check result: False, time: 1079668.765
2023-11-09 at 22:44:45 | INFO | payment_check_coroutine : Checking payment at 1079670.765
2023-11-09 at 22:44:45 | INFO | payment_check_coroutine : Check result: False, time: 1079670.906
2023-11-09 at 22:44:47 | INFO | payment_check_coroutine : Checking payment at 1079672.921
2023-11-09 at 22:44:47 | INFO | payment_check_coroutine : Check result: False, time: 1079673.078
2023-11-09 at 22:44:49 | INFO | payment_check_coroutine : Checking payment at 1079675.078
2023-11-09 at 22:44:49 | INFO | payment_check_coroutine : Check result: True, time: 1079675.328
2023-11-09 at 22:44:49 | INFO | payment_check_coroutine : Payment confirmed
2023-11-09 at 22:44:50 | INFO | payment_check_coroutine : Sending message to testmasok@mail.ru
2023-11-09 at 22:44:52 | INFO | send_message : Message was sent to testmasok@mail.ru
2023-11-09 at 22:44:52 | INFO | payment_check_coroutine : Adding discord role
2023-11-09 at 22:44:53 | INFO | payment_check_coroutine : An error occurred: 404 Not Found (error code: 10013): Unknown User
2023-11-09 at 22:48:22 | INFO | payment_check_coroutine : The balance check coroutine has started.
2023-11-09 at 22:48:22 | INFO | payment_check_coroutine : Checking payment at 1079887.89
2023-11-09 at 22:48:24 | INFO | payment_check_coroutine : Check result: False, time: 1079890.5
2023-11-09 at 22:48:26 | INFO | payment_check_coroutine : Checking payment at 1079892.5
2023-11-09 at 22:48:26 | INFO | payment_check_coroutine : Check result: False, time: 1079892.64
2023-11-09 at 22:48:28 | INFO | payment_check_coroutine : Checking payment at 1079894.64
2023-11-09 at 22:48:29 | INFO | payment_check_coroutine : Check result: False, time: 1079894.781
2023-11-09 at 22:48:31 | INFO | payment_check_coroutine : Checking payment at 1079896.796
2023-11-09 at 22:48:31 | INFO | payment_check_coroutine : Check result: False, time: 1079897.031
2023-11-09 at 22:48:33 | INFO | payment_check_coroutine : Checking payment at 1079899.031
2023-11-09 at 22:48:33 | INFO | payment_check_coroutine : Check result: False, time: 1079899.171
2023-11-09 at 22:48:35 | INFO | payment_check_coroutine : Checking payment at 1079901.171
2023-11-09 at 22:48:35 | INFO | payment_check_coroutine : Check result: False, time: 1079901.453
2023-11-09 at 22:48:37 | INFO | payment_check_coroutine : Checking payment at 1079903.453
2023-11-09 at 22:48:37 | INFO | payment_check_coroutine : Check result: False, time: 1079903.593
2023-11-09 at 22:48:39 | INFO | payment_check_coroutine : Checking payment at 1079905.609
2023-11-09 at 22:48:40 | INFO | payment_check_coroutine : Check result: False, time: 1079905.75
2023-11-09 at 22:48:42 | INFO | payment_check_coroutine : Checking payment at 1079907.75
2023-11-09 at 22:48:42 | INFO | payment_check_coroutine : Check result: False, time: 1079907.906
2023-11-09 at 22:48:44 | INFO | payment_check_coroutine : Checking payment at 1079909.906
2023-11-09 at 22:48:44 | INFO | payment_check_coroutine : Check result: False, time: 1079910.062
2023-11-09 at 22:48:46 | INFO | payment_check_coroutine : Checking payment at 1079912.062
2023-11-09 at 22:48:46 | INFO | payment_check_coroutine : Check result: False, time: 1079912.562
2023-11-09 at 22:48:48 | INFO | payment_check_coroutine : Checking payment at 1079914.562
2023-11-09 at 22:48:49 | INFO | payment_check_coroutine : Check result: True, time: 1079915.031
2023-11-09 at 22:48:49 | INFO | payment_check_coroutine : Payment confirmed
2023-11-09 at 22:48:50 | INFO | payment_check_coroutine : Sending message to testmasok@mail.ru
2023-11-09 at 22:48:52 | INFO | send_message : Message was sent to testmasok@mail.ru
2023-11-09 at 22:48:52 | INFO | payment_check_coroutine : Adding discord role
2023-11-09 at 22:48:54 | INFO | payment_check_coroutine : An error occurred: 404 Not Found (error code: 10013): Unknown User
2023-11-09 at 22:52:16 | INFO | payment_check_coroutine : The balance check coroutine has started.
2023-11-09 at 22:52:16 | INFO | payment_check_coroutine : Checking payment at 1080122.578
2023-11-09 at 22:52:18 | INFO | payment_check_coroutine : Check result: False, time: 1080124.14
2023-11-09 at 22:52:20 | INFO | payment_check_coroutine : Checking payment at 1080126.14
2023-11-09 at 22:52:20 | INFO | payment_check_coroutine : Check result: False, time: 1080126.546
2023-11-09 at 22:52:22 | INFO | payment_check_coroutine : Checking payment at 1080128.546
2023-11-09 at 22:52:25 | INFO | payment_check_coroutine : Check result: False, time: 1080131.375
2023-11-09 at 22:52:27 | INFO | payment_check_coroutine : Checking payment at 1080133.375
2023-11-09 at 22:52:27 | INFO | payment_check_coroutine : Check result: False, time: 1080133.609
2023-11-09 at 22:52:29 | INFO | payment_check_coroutine : Checking payment at 1080135.609
2023-11-09 at 22:52:30 | INFO | payment_check_coroutine : Check result: False, time: 1080135.781
2023-11-09 at 22:52:32 | INFO | payment_check_coroutine : Checking payment at 1080137.781
2023-11-09 at 22:52:32 | INFO | payment_check_coroutine : Check result: False, time: 1080138.484
2023-11-09 at 22:52:34 | INFO | payment_check_coroutine : Checking payment at 1080140.484
2023-11-09 at 22:52:35 | INFO | payment_check_coroutine : Check result: False, time: 1080141.125
2023-11-09 at 22:52:37 | INFO | payment_check_coroutine : Checking payment at 1080143.125
2023-11-09 at 22:52:38 | INFO | payment_check_coroutine : Check result: False, time: 1080144.25
2023-11-09 at 22:52:40 | INFO | payment_check_coroutine : Checking payment at 1080146.25
2023-11-09 at 22:52:40 | INFO | payment_check_coroutine : Check result: False, time: 1080146.593
2023-11-09 at 22:52:42 | INFO | payment_check_coroutine : Checking payment at 1080148.593
2023-11-09 at 22:52:43 | INFO | payment_check_coroutine : Check result: False, time: 1080148.765
2023-11-09 at 22:52:45 | INFO | payment_check_coroutine : Checking payment at 1080150.781
2023-11-09 at 22:52:45 | INFO | payment_check_coroutine : Check result: False, time: 1080151.109
2023-11-09 at 22:52:47 | INFO | payment_check_coroutine : Checking payment at 1080153.109
2023-11-09 at 22:52:47 | INFO | payment_check_coroutine : Check result: False, time: 1080153.25
2023-11-09 at 22:52:49 | INFO | payment_check_coroutine : Checking payment at 1080155.25
2023-11-09 at 22:52:49 | INFO | payment_check_coroutine : Check result: True, time: 1080155.39
2023-11-09 at 22:52:49 | INFO | payment_check_coroutine : Payment confirmed
2023-11-09 at 22:52:49 | INFO | payment_check_coroutine : Sending message to testmasok@mail.ru
2023-11-09 at 22:52:51 | INFO | send_message : Message was sent to testmasok@mail.ru
2023-11-09 at 22:52:51 | INFO | payment_check_coroutine : Adding discord role
2023-11-09 at 22:52:53 | INFO | assign_role_to_user : Role 'lame' has been assigned to user 'zemetsskiy' on server 'Test for 10kdrop'.
